"simulation_index","MOD_demand_subset","fleet_size","network_name","vehtype","objective_function","evaluation_int_start","evaluation_int_end","random_seed","start_time","end_time","op_module","demand_base","network_type","sim_env","sumo_t_update","sumo_fcd_vehicles","rerouting_sc","hybrid_router","p_ref","reliable_tt_det","f_det","reliable_tt_prob","k_quantile","sim_declined_rq","rtt_corr_add","op_max_wait_time","routing_behavior_scenario","op_const_boarding_time","Simulated?"
"273","0.05","2500","sumo_berlin_mean_s_0-3_base_200","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.5","pv_replacement","0","300","","30","1"
"274","0.05","2500","sumo_berlin_mean_s_0-3_base_200","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.55","pv_replacement","0","300","","30","1"
"275","0.05","2500","sumo_berlin_mean_s_0-3_base_200","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.6","pv_replacement","0","300","","30","1"
"276","0.05","2500","sumo_berlin_mean_s_0-3_base_200","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.65","pv_replacement","0","300","","30","1"
"277","0.05","2500","sumo_berlin_mean_s_0-3_base_200","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.7","pv_replacement","0","300","","30","1"
"278","0.05","2500","sumo_berlin_mean_s_0-3_base_200","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.75","pv_replacement","0","300","","30","1"
"279","0.05","2500","sumo_berlin_mean_s_0-3_base_200","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.8","pv_replacement","0","300","","30","1"
"280","0.05","2500","sumo_berlin_mean_s_0-3_base_200","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.85","pv_replacement","0","300","","30","1"
"281","0.05","2500","sumo_berlin_mean_s_0-3_base_200","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.9","pv_replacement","0","300","","30","1"
"282","0.05","2500","sumo_berlin_mean_s_0-3_base_200","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.95","pv_replacement","0","300","","30","1"
"283","0.05","2500","sumo_berlin_mean_s_0-3_base_200","FP_hailing_vehtype","total_system_time","21600","28800","0","18000","32400","PoolingIRSOnlyOfferAdjustment","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","",,,"0","","0","","1","0.97","pv_replacement","0","300","","30","1"
"1000","0","0","sumo_berlin","FP_pooling_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","","","0","","0","","0","","ignore","0","300","","30","1"
"1095","0.02","1000","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"0","","0","","0","","ignore","","300","","30","1"
"1096","0.05","2500","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"0","","0","","0","","ignore","","300","","30","1"
"1097","0.1","5000","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"0","","0","","0","","ignore","","300","","30","1"
"1098","0.2","10000","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"0","","0","","0","","ignore","","300","","30","1"
"1099","0.4","20000","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"0","","0","","0","","ignore","","300","","30","1"
"1100","0.6","30000","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"0","","0","","0","","ignore","","300","","30","1"
"1101","0.8","40000","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"0","","0","","0","","ignore","","300","","30","0"
"1102","1","50000","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_0.0",,"0","","0","","0","","ignore","","300","","30","0"
"1103","0.02","1000","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_1.0",,"0","","0","","0","","ignore","","300","","30","1"
"1104","0.05","2500","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_1.0",,"0","","0","","0","","ignore","","300","","30","1"
"1105","0.1","5000","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_1.0",,"0","","0","","0","","ignore","","300","","30","1"
"1106","0.2","10000","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_1.0",,"0","","0","","0","","ignore","","300","","30","1"
"1107","0.4","20000","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_1.0",,"0","","0","","0","","ignore","","300","","30","1"
"1108","0.6","30000","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_1.0",,"0","","0","","0","","ignore","","300","","30","1"
"1109","0.8","40000","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_1.0",,"0","","0","","0","","ignore","","300","","30","0"
"1110","1","50000","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","450","op_0-pv_1.0",,"0","","0","","0","","ignore","","300","","30","0"
"1119","0.02","1000","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"1120","0.05","2500","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"1121","0.1","5000","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"1122","0.2","10000","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"1123","0.4","20000","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","1"
"1124","0.6","30000","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1125","0.8","40000","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1126","1","50000","sumo_berlin","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1127","0.02","1000","sumo_berlin_cf_1.2","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1128","0.05","2500","sumo_berlin_cf_1.2","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1129","0.1","5000","sumo_berlin_cf_1.2","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1130","0.2","10000","sumo_berlin_cf_1.2","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1131","0.4","20000","sumo_berlin_cf_1.2","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1132","0.6","30000","sumo_berlin_cf_1.2","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1133","0.8","40000","sumo_berlin_cf_1.2","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1134","1","50000","sumo_berlin_cf_1.2","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1135","0.02","1000","sumo_berlin_cf_1.4","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1136","0.05","2500","sumo_berlin_cf_1.4","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1137","0.1","5000","sumo_berlin_cf_1.4","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1138","0.2","10000","sumo_berlin_cf_1.4","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1139","0.4","20000","sumo_berlin_cf_1.4","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1140","0.6","30000","sumo_berlin_cf_1.4","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1141","0.8","40000","sumo_berlin_cf_1.4","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1142","1","50000","sumo_berlin_cf_1.4","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1143","0.02","1000","sumo_berlin_cf_1.6","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1144","0.05","2500","sumo_berlin_cf_1.6","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1145","0.1","5000","sumo_berlin_cf_1.6","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1146","0.2","10000","sumo_berlin_cf_1.6","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1147","0.4","20000","sumo_berlin_cf_1.6","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1148","0.6","30000","sumo_berlin_cf_1.6","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1149","0.8","40000","sumo_berlin_cf_1.6","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1150","1","50000","sumo_berlin_cf_1.6","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1151","0.02","1000","sumo_berlin_cf_2.0","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1152","0.05","2500","sumo_berlin_cf_2.0","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1153","0.1","5000","sumo_berlin_cf_2.0","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1154","0.2","10000","sumo_berlin_cf_2.0","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1155","0.4","20000","sumo_berlin_cf_2.0","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1156","0.6","30000","sumo_berlin_cf_2.0","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
"1157","0.8","40000","sumo_berlin_cf_2.0","FP_hailing_vehtype","total_system_time","21600","28800","1","18000","32400","PoolingIRSOnly","sumo_berlin","NetworkBasicWithStoreCppSumoCoupling","SUMOcontrolledSim","","",,"0","","0","","0","","pv_replacement","0","300","","30","0"
